code,lat,lon,elv,x,y,z,S_P_Error,probabilityOfOccurrence,siteNoiseLevel,eid,Dist,Azim,TTP,TTS
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",665,  1.2270,151.6853, 23.6497,nan
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",665,  0.9449,162.4524, 19.4428,nan
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",665,  1.2151,234.0829, 23.2552,nan
LUEX, 33.8740, 51.9690,  0.0000,-49.1250,-69.2830,  0.0000,1.0,1.0,"[0.0, 0.0]",665,  1.6246,214.0602, 28.8548,nan
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",665,  0.6521,146.7092, 15.0155,nan
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",665,  0.9484,198.9767, 19.6048,nan
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",665,  1.8921,161.8755, 32.8539,nan
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",665,  1.2689,270.5142, 24.1606,nan
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",665,  1.0893,188.6018, 21.4616,nan
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",665,  0.6314,286.5214, 14.4633,nan
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",665,  1.0436,270.0656, 20.9880,nan
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",665,  1.8921,161.8755,nan, 55.8314
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",665,  1.2151,234.0829,nan, 40.5865
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",665,  1.9311,213.5833,nan, 56.1894
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",665,  0.5097,207.3604,nan, 22.1515
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",665,  1.5280,220.0717,nan, 47.4833
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",665,  1.0436,270.0656,nan, 36.6787
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",665,  0.9484,198.9767,nan, 34.2971
LUEX, 33.8740, 51.9690,  0.0000,-49.1250,-69.2830,  0.0000,1.0,1.0,"[0.0, 0.0]",665,  1.6246,214.0602,nan, 49.5774
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",665,  0.6314,286.5214,nan, 25.3108
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",665,  0.9449,162.4524,nan, 34.0249
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",665,  1.2689,270.5142,nan, 41.9431
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",665,  1.0893,188.6018,nan, 37.5197
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",665,  1.2270,151.6853,nan, 41.2872
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",666,  1.2059,228.0431, 23.6888,nan
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",666,  0.6526,145.3023, 14.9432,nan
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",666,  0.7172,186.0950, 16.1014,nan
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",666,  0.1727,239.0647,  7.2739,nan
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",666,  0.9634,248.7141, 20.1834,nan
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",666,  1.2410,287.5462, 24.1960,nan
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",666,  1.0248,290.8155, 21.2238,nan
LUEX, 33.8740, 51.9690,  0.0000,-49.1250,-69.2830,  0.0000,1.0,1.0,"[0.0, 0.0]",666,  1.2817,219.9375, 24.6877,nan
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",666,  1.5855,218.2138, 28.7185,nan
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",666,  1.5850,154.7500, 28.8807,nan
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",666,  0.4795,112.1269, 12.1222,nan
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",666,  0.5774,202.5929, 13.7144,nan
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",666,  1.2667,147.9820, 24.3193,nan
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",666,  0.5774,202.5929,nan, 24.0001
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",666,  0.9634,248.7141,nan, 35.3208
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",666,  1.2667,147.9820,nan, 42.2766
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",666,  0.1727,239.0647,nan, 12.7294
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",666,  1.0248,290.8155,nan, 37.1423
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",666,  1.2059,228.0431,nan, 41.2181
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",666,  1.2410,287.5462,nan, 42.2429
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",666,  1.5850,154.7500,nan, 49.7459
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",666,  1.5855,218.2138,nan, 49.4156
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",666,  0.4795,112.1269,nan, 21.2139
LUEX, 33.8740, 51.9690,  0.0000,-49.1250,-69.2830,  0.0000,1.0,1.0,"[0.0, 0.0]",666,  1.2817,219.9375,nan, 42.8966
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",666,  0.7172,186.0950,nan, 28.1774
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",666,  0.6526,145.3023,nan, 26.1505
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",667,  1.8672,207.6514, 33.7366,nan
LUEX, 33.8740, 51.9690,  0.0000,-49.1250,-69.2830,  0.0000,1.0,1.0,"[0.0, 0.0]",667,  1.5610,207.0090, 29.5908,nan
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",667,  0.4971,184.0789, 12.9349,nan
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",667,  1.1207,178.0849, 23.2576,nan
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",667,  1.0908,225.9951, 23.0806,nan
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",667,  1.4449,212.8171, 28.0240,nan
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",667,  0.8470,267.0255, 19.3928,nan
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",667,  2.0022,156.7391, 35.9564,nan
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",667,  0.8091,136.4926, 18.6621,nan
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",667,  0.4299,288.3681, 11.2781,nan
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",667,  1.0602,152.7868, 22.5732,nan
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",667,  0.9465,186.5807, 20.8104,nan
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",667,  1.0717,268.1658, 22.9521,nan
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",667,  1.6756,152.0361, 31.2997,nan
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",667,  0.8091,136.4926,nan, 32.6588
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",667,  1.0602,152.7868,nan, 39.5032
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",667,  1.1207,178.0849,nan, 40.6826
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",667,  2.0022,156.7391,nan, 61.4125
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",667,  0.8470,267.0255,nan, 33.9373
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",667,  1.4449,212.8171,nan, 48.8559
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",667,  1.0717,268.1658,nan, 40.1607
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",667,  0.9465,186.5807,nan, 36.4181
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",667,  0.4299,288.3681,nan, 19.7366
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",667,  0.4971,184.0789,nan, 22.6361
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",667,  1.6756,152.0361,nan, 53.9096
LUEX, 33.8740, 51.9690,  0.0000,-49.1250,-69.2830,  0.0000,1.0,1.0,"[0.0, 0.0]",667,  1.5610,207.0090,nan, 51.2050
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",667,  1.0908,225.9951,nan, 40.3910
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",667,  1.8672,207.6514,nan, 57.8730
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",668,  1.0229,178.0321, 21.6704,nan
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",668,  1.0270,230.0127, 21.9123,nan
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",668,  0.9731,150.2751, 21.0397,nan
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",668,  1.7822,209.1771, 32.4017,nan
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",668,  0.8497,187.4918, 19.0753,nan
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",668,  0.7395,131.4008, 17.2641,nan
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",668,  1.2870,142.6917, 25.9412,nan
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",668,  0.3998,185.4057, 10.7199,nan
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",668,  1.3650,215.1245, 26.7353,nan
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",668,  0.8498,273.6335, 19.5085,nan
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",668,  1.5887,150.4573, 29.8883,nan
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",668,  0.4720,299.6200, 12.0744,nan
LUEX, 33.8740, 51.9690,  0.0000,-49.1250,-69.2830,  0.0000,1.0,1.0,"[0.0, 0.0]",668,  1.4756,208.8144, 28.2591,nan
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",668,  1.0753,273.3859, 22.9679,nan
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",668,  1.9118,155.6469, 34.4876,nan
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",668,  1.5887,150.4573,nan, 51.5455
LUEX, 33.8740, 51.9690,  0.0000,-49.1250,-69.2830,  0.0000,1.0,1.0,"[0.0, 0.0]",668,  1.4756,208.8144,nan, 48.8569
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",668,  0.8497,187.4918,nan, 33.3818
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",668,  1.0270,230.0127,nan, 38.3465
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",668,  0.8498,273.6335,nan, 34.1398
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",668,  1.2870,142.6917,nan, 45.3157
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",668,  1.9118,155.6469,nan, 58.9530
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",668,  1.0229,178.0321,nan, 37.9232
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",668,  1.3650,215.1245,nan, 46.5868
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",668,  1.7822,209.1771,nan, 55.5229
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",668,  0.7395,131.4008,nan, 30.2122
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",668,  0.4720,299.6200,nan, 21.1302
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",668,  0.3998,185.4057,nan, 18.7598
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",668,  0.9731,150.2751,nan, 36.8195
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",669,  1.0521,275.1933, 21.0988,nan
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",669,  0.5733,141.8998, 13.6653,nan
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",669,  1.2774,274.7343, 24.2619,nan
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",669,  1.1660,237.9494, 22.4112,nan
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",669,  1.8017,161.0753, 31.4170,nan
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",669,  1.4646,156.6622, 26.5721,nan
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",669,  1.1430,149.6379, 22.3073,nan
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",669,  0.8544,160.8224, 17.9264,nan
LUEX, 33.8740, 51.9690,  0.0000,-49.1250,-69.2830,  0.0000,1.0,1.0,"[0.0, 0.0]",669,  1.5501,216.1371, 27.7522,nan
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",669,  0.4307,213.6173, 11.3618,nan
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",669,  0.8616,201.2759, 18.1996,nan
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",669,  0.6681,294.1725, 14.9926,nan
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",669,  0.9972,189.6502, 20.0322,nan
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",669,  1.8559,215.2987, 31.8461,nan
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",669,  0.9972,189.6502,nan, 35.0486
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",669,  1.4646,156.6622,nan, 45.8331
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",669,  1.0521,275.1933,nan, 36.8750
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",669,  1.8559,215.2987,nan, 54.2375
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",669,  1.1660,237.9494,nan, 39.1319
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",669,  0.8544,160.8224,nan, 31.3713
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",669,  0.8616,201.2759,nan, 31.8482
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",669,  0.4307,213.6173,nan, 19.8832
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",669,  1.8017,161.0753,nan, 53.4294
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",669,  0.5733,141.8998,nan, 23.9143
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",669,  0.6681,294.1725,nan, 26.2370
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",669,  1.1430,149.6379,nan, 39.0040
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",669,  1.2774,274.7343,nan, 42.1134
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",670,  1.3234,133.6175, 28.6508,nan
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",670,  1.6047,205.4549, 32.1873,nan
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",670,  1.8965,149.3131, 36.4577,nan
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",670,  1.5944,142.8841, 32.1822,nan
LUEX, 33.8740, 51.9690,  0.0000,-49.1250,-69.2830,  0.0000,1.0,1.0,"[0.0, 0.0]",670,  1.2995,204.1946, 28.0204,nan
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",670,  0.9880,138.0700, 23.2490,nan
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",670,  0.9137,280.7385, 22.6272,nan
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",670,  0.8239,117.3741, 20.5120,nan
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",670,  0.6914,283.4729, 18.3816,nan
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",670,  0.9377,166.8603, 22.5218,nan
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",670,  0.7366,174.7918, 19.0306,nan
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",670,  0.4145,325.4669, 11.6374,nan
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",670,  1.1776,211.0341, 26.2778,nan
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",670,  0.8228,227.8084, 20.5472,nan
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",670,  0.3207,154.3112,  8.8350,nan
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",670,  0.7366,174.7918,nan, 33.3036
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",670,  0.4145,325.4669,nan, 20.3655
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",670,  0.8228,227.8084,nan, 35.9575
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",670,  1.5944,142.8841,nan, 55.5338
LUEX, 33.8740, 51.9690,  0.0000,-49.1250,-69.2830,  0.0000,1.0,1.0,"[0.0, 0.0]",670,  1.2995,204.1946,nan, 48.9341
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",670,  1.8965,149.3131,nan, 62.5562
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",670,  1.1776,211.0341,nan, 45.9851
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",670,  0.9137,280.7385,nan, 39.5977
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",670,  0.6914,283.4729,nan, 32.1678
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",670,  0.9377,166.8603,nan, 39.4131
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",670,  1.6047,205.4549,nan, 55.6706
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",670,  0.8239,117.3741,nan, 35.8960
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",670,  0.9880,138.0700,nan, 40.6858
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",670,  1.3234,133.6175,nan, 49.9591
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",670,  0.3207,154.3112,nan, 15.4613
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",671,  0.7735,186.2358, 17.9523,nan
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",671,  1.2463,139.6542, 25.7727,nan
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",671,  0.9603,232.3385, 21.1021,nan
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",671,  1.5390,148.2304, 29.5328,nan
